propre	   ***   	own  ; ain	adjective
propriétaire	   ***   	owner  ; possessor	business
propriété	   ***   	property	abstract
propriété	   ***   	property  ; belongings  ; holding	business
protester	   ***   	protest	verb
prouver	   ***   	prove  ; testify  ; bear witness  ; evidence  ; show	verb
prune	   ***   	plum	fruit
précédent	   ***   	previous  ; old	adjective
préparer	   ***   	prepare  ; fix  ; set up  ; ready  ; gear up  ; set	verb
présent	   ***   	present	adjective
présent	   ***   	present  ; nowadays	time
présenter	   ***   	introduce  ; innovate	verb
présenter	   ***   	introduce  ; present  ; acquaint	verb
président	   ***   	president	profession
prêt	   ***   	ready	adjective
public	   ***   	public	adjective
publier	   ***   	publish  ; bring out  ; put out  ; issue  ; release	verb
puissance	   ***   	power  ; powerfulness	abstract
puits	   ***   	well	house
punition	   ***   	punishment  ; penalty  ; penalization  ; penalisation	society
père	   ***   	father  ; male parent  ; begetter	family
période	   ***   	period  ; time period  ; period of time	time
pétrole	   ***   	oil  ; petroleum  ; crude oil  ; crude  ; rock oil  ; fossil oil	material
pêche	   ***   	peach	fruit
qualité	   ***   	quality	abstract
quand	   ***   	when	pronoun
quantité	   ***   	amount	abstract
quarante	   ***   	forty  ; 40  ; xl  ; twoscore	number
quatorze	   ***   	fourteen  ; 14  ; xiv	number
quatre	   ***   	four  ; 4  ; iv	number
quatre-vingt-dix	   ***   	ninety  ; 90  ; xc	number
quatre-vingts	   ***   	eighty  ; 80  ; lxxx  ; fourscore	number
que	   ***   	than	conjunction
que	   ***   	whom	pronoun
que voici	   ***   	here	adverb
quel	   ***   	which	pronoun
quel	   ***   	which	pronoun
quelque temps	   ***   	while  ; piece  ; spell  ; patch	time
querelle	   ***   	argument  ; controversy  ; contention  ; contestation  ; disputation  ; disceptation  ; tilt  ; arguing	communication
question	   ***   	issue	science
question	   ***   	question  ; inquiry  ; enquiry  ; query  ; interrogation	communication
queue	   ***   	tail	anatomy
qui	   ***   	who	pronoun
quiconque	   ***   	anyone	pronoun
quinze	   ***   	fifteen  ; 15  ; xv	number
racine	   ***   	root	mathematics
racine	   ***   	root	nature
radis	   ***   	radish	vegetable
rail	   ***   	track  ; rail  ; rails  ; runway	transport
raison	   ***   	reason  ; ground	communication
rapide	   ***   	fast	adjective-basic
rapport	   ***   	report  ; study  ; written report	abstract
rayon	   ***   	section  ; subdivision	business
recevoir	   ***   	receive  ; have	verb
recherche	   ***   	research	science
reconnaître	   ***   	admit  ; acknowledge	verb
record	   ***   	record	sports
recyclage	   ***   	recycling	environment
refuser	   ***   	refuse  ; reject  ; pass up  ; turn down  ; decline	verb
regarder	   ***   	look	verb-basic
regarder	   ***   	watch  ; see  ; view  ;  catch  ; take in	verb
relation	   ***   	relation	communication
relation	   ***   	relationship  ; human relationship	family
religion	   ***   	religion  ; faith  ; organized religion	society
remercier	   ***   	thank  ; give thanks	verb
remettre	   ***   	deliver	verb
remettre	   ***   	render  ; return	verb
remplacer	   ***   	replace  ; supplant  ; supersede  ; supervene upon  ; supercede	verb
remplir	   ***   	fill  ; fill up  ; make full	verb
rencontre	   ***   	meeting  ; coming together	business
rencontrer	   ***   	meet  ; run into  ; encounter  ; run across  ; come across  ; see	verb-basic
rendez-vous	   ***   	date  ; appointment  ; engagement	relations
rendre	   ***   	make  ; do	verb-basic
rendre	   ***   	pass  ; hand  ; reach  ; pass on  ; turn over  ; give	verb
renvoyer	   ***   	reflect  ; reverberate	verb
repas	   ***   	meal  ; repast	food
repos	   ***   	rest  ; ease  ; repose  ; relaxation	abstract
représentant	   ***   	representative	profession
représenter	   ***   	represent  ; stand for  ; correspond	verb
responsabilité	   ***   	responsibility  ; responsibleness	abstract
responsable	   ***   	responsible	adjective
ressort	   ***   	spring	tool
restaurant	   ***   	restaurant  ; eating house  ; eating place  ; eatery	city
reste	   ***   	rest  ; remainder  ; balance  ; residual  ; residue  ; residuum	business
rester	   ***   	stand  ; stand up	verb
rester	   ***   	stay  ; remain  ; rest	verb
retour	   ***   	return  ; homecoming	abstract
revenu	   ***   	income	business
rhume	   ***   	cold  ; common cold	medicine
riche	   ***   	rich	adjective-people
rideau	   ***   	curtain  ; drape  ; drapery  ; mantle  ; pall	furniture
rien	   ***   	nothing  ; nil  ; nix  ; nada  ; null  ; aught  ; cipher  ; cypher  ; goose egg  ; naught  ; zero  ; zilch  ; zip  ; zippo	number
rigide	   ***   	rigid  ; stiff	adjective
rire	   ***   	laugh  ; express joy  ; express mirth	verb-basic
risquer le coup	   ***   	risk  ; gamble  ; chance  ; hazard  ; take chances  ; adventure  ; run a risk  ; take a chance	verb
rive	   ***   	bank	geography
riz	   ***   	rice	food
roi	   ***   	king  ; male monarch  ; Rex	society
rond	   ***   	round  ; circular	adjective
rose	   ***   	pink  ; pinkish	color
rosée	   ***   	dew	weather
roue	   ***   	wheel	object
rouge	   ***   	red  ; reddish  ; ruddy  ; blood-red  ; carmine  ; cerise  ; cherry  ; cherry-red  ; crimson  ; ruby  ; ruby-red  ; scarlet	color
rouleau	   ***   	coil  ; whorl  ; roll  ; curl  ; curlicue  ; ringlet  ; gyre  ; scroll	object
route	   ***   	road  ; route	city
royal	   ***   	royal  ; imperial  ; majestic  ; purple  ; regal	adjective-people
rue	   ***   	street	city
ruse	   ***   	trick	abstract
russe	   ***   	Russian	language
rythme	   ***   	rhythm  ; beat  ; musical rhythm	art
règlement	   ***   	rule  ; regulation	mathematics
réaction	   ***   	reaction	communication
réaliser	   ***   	achieve  ; accomplish  ; attain  ; reach	verb
récemment	   ***   	recently  ; late  ; lately  ; of late  ; latterly	adverb
récent	   ***   	recent	adjective
réchauffement climatique	   ***   	global warming	environment
réclame	   ***   	advertisement  ; ad  ; advertizement  ; advertising  ; advertizing  ; advert	business
récompense	   ***   	wages  ; reward  ; payoff	business
réduire	   ***   	reduce  ; cut down  ; cut back  ; trim  ; trim down  ; trim back  ; cut  ; bring down	verb
réellement	   ***   	really  ; actually	adverb
réfléchir	   ***   	think  ; cogitate  ; cerebrate	verb
région	   ***   	region  ; part	geography
régulier	   ***   	regular	adjective
réponse	   ***   	answer  ; reply  ; response	communication
république	   ***   	democracy  ; republic  ; commonwealth	society
réseau	   ***   	net  ; network  ; mesh  ; meshing  ; meshwork	mathematics
résider	   ***   	lie	verb-basic
résultat	   ***   	result  ; resultant  ; final result  ; outcome  ; termination	mathematics
révéler	   ***   	reveal  ; unwrap  ; disclose  ; let on  ; bring out  ; discover  ; expose  ; divulge  ; break  ; give away  ; let out	verb
sable	   ***   	sand	material
sac	   ***   	bag  ; handbag  ; pocketbook  ; purse	clothes
sage	   ***   	good	adjective-basic
sage	   ***   	wise	adjective-people
saison	   ***   	season	time
salade	   ***   	salad	food
sale	   ***   	dirty  ; soiled  ; unclean	adjective-basic
salle de bain	   ***   	bathroom  ; bath	house
salut	   ***   	hello  ; hullo  ; hi  ; howdy  ; how-do-you-do	conversation
salve	   ***   	outburst  ; burst  ; flare-up	abstract
samedi	   ***   	Saturday  ; Sabbatum  ; Sat	time
sandwich	   ***   	sandwich	food
sang	   ***   	blood	anatomy
sans	   ***   	without	preposition
sans appel	   ***   	final  ; last  ; concluding  ; terminal	adjective
santé	   ***   	cheers	conversation
santé	   ***   	health  ; wellness	medicine
sauce	   ***   	sauce	food
sauver	   ***   	save  ; salvage  ; salve  ; relieve	verb
savoir	   ***   	know  ; cognize  ; cognise	verb-basic
savon	   ***   	soap	material
science	   ***   	science  ; scientific discipline	science
scientifique	   ***   	scientist	profession
scène	   ***   	stage	art
se	   ***   	herself	pronoun
se	   ***   	himself	pronoun
se disputer	   ***   	argue  ; contend  ; debate  ; fence	verb
se rappeler	   ***   	remember  ; retrieve  ; recall  ; call back  ; call up  ; recollect  ; think	verb-basic
se reposer	   ***   	rest	verb
se servir de	   ***   	use  ; utilize  ; utilise  ; apply  ; employ	verb-basic
sec	   ***   	dry	adjective
seconde	   ***   	second  ; sec  ; s	time
secousse	   ***   	jolt  ; jar  ; jounce  ; shock	abstract
secret	   ***   	secret	communication
secrétaire	   ***   	secretary  ; secretarial assistant	profession
secteur	   ***   	part  ; section  ; division	business
seize	   ***   	sixteen  ; 16  ; xvi	number
sel	   ***   	salt  ; table salt  ; common salt	food
semaine	   ***   	week  ; calendar week	time
semblable	   ***   	similar	adjective-basic
sembler	   ***   	look  ; appear  ; seem	verb
sentiment	   ***   	feeling	communication
sentir	   ***   	feel  ; sense	verb-basic
sentir	   ***   	smell	verb
sentir	   ***   	smell	verb
sept	   ***   	seven  ; 7  ; vii	number
septembre	   ***   	September  ; Sep  ; Sept	time
serpent	   ***   	snake  ; serpent  ; ophidian	animal
serrure	   ***   	lock	tool
serré	   ***   	tight	adjective
service	   ***   	department  ; section	business
service	   ***   	service	business
servir	   ***   	serve	verb
seul	   ***   	entirely  ; exclusively  ; solely  ; alone  ; only	adverb
seul	   ***   	single	adjective
sexe	   ***   	sex	nature
sexe	   ***   	sex  ; sexual activity  ; sexual practice  ; sex activity	relations
show	   ***   	show	business
si	   ***   	if	conjunction
signaler	   ***   	report	verb
signe	   ***   	sign	communication
silence	   ***   	silence  ; quiet	abstract
silencieux	   ***   	silent  ; soundless  ; still	adjective
simple	   ***   	simple  ; elementary  ; uncomplicated  ; unproblematic	adjective
sincère	   ***   	sincere	adjective-people
singe	   ***   	monkey	animal
situation	   ***   	situation  ; state of affairs	abstract
six	   ***   	six  ; 6  ; vi  ; half dozen  ; half-dozen	number
siècle	   ***   	century	time
smog	   ***   	smog  ; smogginess	environment
social	   ***   	social	adjective
société	   ***   	company	business
société	   ***   	society	science
soeur	   ***   	sister  ; sis	family
soie	   ***   	silk	material
soir	   ***   	evening  ; eve  ; even  ; eventide	time
soixante	   ***   	sixty  ; 60  ; lx  ; threescore	number
soixante-dix	   ***   	seventy  ; 70  ; lxx	number
soldat	   ***   	soldier	profession
soleil	   ***   	sun  ; Sun	geography
solide	   ***   	firm  ; solid	adjective
solide	   ***   	solid	adjective
solitaire	   ***   	alone  ; lone  ; lonely  ; solitary	adjective-people
somme	   ***   	total  ; sum  ; amount	mathematics
sommeil	   ***   	sleep  ; slumber	nature
sommet	   ***   	top  ; peak  ; summit  ; acme  ; height  ; elevation  ; pinnacle  ;  superlative  ; meridian  ; tiptop	abstract
son	   ***   	her	pronoun
son	   ***   	his	pronoun
son	   ***   	sound	physics
sot	   ***   	silly  ; airheaded  ; dizzy  ; empty-headed  ; featherbrained  ; giddy  ; light-headed  ; lightheaded	adjective-people
soudain	   ***   	sudden	adjective
soupe	   ***   	soup	food
source	   ***   	spring  ; fountain  ; outflow  ; outpouring  ; natural spring	nature
sourire	   ***   	smile	verb-basic
sourire	   ***   	smile  ; smiling  ; grin  ; grinning	relations
sous	   ***   	under  ; nether	adjective
sous la garde de	   ***   	care  ; attention  ; aid  ; tending	medicine
soutenir	   ***   	support  ; back up	verb
soutien	   ***   	support	business
souvenir	   ***   	memory	communication
spécial	   ***   	special  ; especial  ; exceptional  ; particular	adjective
spécifique	   ***   	specific	adjective
spécimen	   ***   	example  ; illustration  ; instance  ; representative	science
stupide	   ***   	stupid	adjective-people
style	   ***   	style	art
subitement	   ***   	suddenly  ; all of a sudden  ; of a sudden	adverb
succès	   ***   	hit  ; smash  ; smasher  ; strike  ; bang	art
succès	   ***   	success	business
sucre	   ***   	sugar  ; refined sugar	food
sucré	   ***   	sweet	adjective
sud	   ***   	south  ; due south  ; southward  ; S	geography
suivant	   ***   	following  ; next	adjective
suivre	   ***   	follow	verb-basic
sujet	   ***   	matter  ; affair  ; thing	abstract
sujet	   ***   	subject  ; dependent	adjective-people
sujet	   ***   	subject  ; topic  ; theme	communication
supermarché	   ***   	supermarket	city
supposer	   ***   	suppose  ; say	verb
sur	   ***   	after	adjective
surface	   ***   	surface	mathematics
surprendre	   ***   	surprise	verb
surprise	   ***   	surprise	relations
système	   ***   	system  ; scheme	science
série	   ***   	set	mathematics
sérieux	   ***   	serious	adjective
sérénité	   ***   	quiet  ; repose  ; placidity  ; serenity  ; tranquillity  ; tranquility	abstract
sûr	   ***   	safe	adjective
table	   ***   	table	furniture
table	   ***   	table  ; tabular array	business
taille	   ***   	size	physics
tampon	   ***   	stamp	tool
tapis	   ***   	carpet  ; rug  ; carpeting	furniture
tard	   ***   	late	adjective
tard	   ***   	late  ; belatedly  ; tardily	adverb
tarif	   ***   	rate  ; charge per unit	business
tarif postal	   ***   	stamp  ; postage  ; postage stamp	object
tasse	   ***   	cup	container
taxe	   ***   	tax  ; taxation  ; revenue enhancement	business
te	   ***   	yourself	pronoun
technologie	   ***   	technology  ; engineering	science
tel	   ***   	such	adverb
temps	   ***   	time  ; fourth dimension	physics
temps	   ***   	weather  ; weather condition  ; conditions  ; atmospheric condition	nature
tendance	   ***   	trend  ; tendency	science
tenir	   ***   	hold  ; take hold	verb
tennis	   ***   	tennis  ; lawn tennis	sports
tentative	   ***   	attempt  ; effort  ; endeavor  ; endeavour  ; try	abstract
tenter	   ***   	try  ; seek  ; attempt  ; essay  ; assay	verb
terminer	   ***   	finish  ; complete	verb
terre	   ***   	earth  ; ground	material
terre	   ***   	land  ; dry land  ; earth  ; ground  ; solid ground  ; terra firma	geography
tes	   ***   	your	pronoun
testament	   ***   	will  ; testament	society
thé	   ***   	tea	drink
théorie	   ***   	theory	science
théâtre	   ***   	theater  ; theatre  ; house	city
tige	   ***   	stem  ; stalk	nature
tirer	   ***   	fire  ; open fire	verb-basic
tirer	   ***   	pull  ; draw  ; force	verb-basic
tiroir	   ***   	drawer	container
tissu	   ***   	cloth  ; fabric  ; material  ; textile	clothes
titre	   ***   	title	society
toilettes	   ***   	toilet  ; lavatory  ; lav  ; can  ; john  ; privy  ; bathroom	house
toit	   ***   	roof	house
tomate	   ***   	tomato	vegetable
tomber	   ***   	fall	verb-basic
tonnerre	   ***   	thunder	weather
torrent	   ***   	stream  ; flow  ; current	nature
total	   ***   	full  ; total	adjective
totalité	   ***   	whole	adjective
toucher	   ***   	touch  ; touching	abstract
toujours	   ***   	always  ; ever  ; e'er	adverb
tourner	   ***   	turn	verb
tousser	   ***   	cough	verb
tout	   ***   	all	adjective
tout	   ***   	every	adjective
tout	   ***   	everything	pronoun
tout	   ***   	whole	abstract
tout le monde	   ***   	everybody  ; everyone	pronoun
toux	   ***   	cough  ; coughing	medicine
train	   ***   	train  ; railroad train	transport
traitement	   ***   	treatment  ; handling	abstract
traiter	   ***   	treat  ; care for	verb
tranquille	   ***   	quiet	adjective
transport	   ***   	transport  ; shipping  ; transportation	transport
travail	   ***   	job  ; task  ; chore	business
travail	   ***   	work	business
treize	   ***   	thirteen  ; 13  ; xiii	number
trente	   ***   	thirty  ; 30  ; xxx	number
tribunal	   ***   	court  ; tribunal  ; judicature	society
triste	   ***   	sad	adjective-people
triste	   ***   	sad  ; deplorable  ; distressing  ; lamentable  ; pitiful  ; sorry	adjective
trois	   ***   	three  ; 3  ; iii	number
troisième	   ***   	third  ; 3rd  ; tertiary	number
tronc	   ***   	body  ; torso  ; trunk	anatomy
trou	   ***   	hole	abstract
trouver	   ***   	find  ; regain	verb-basic
très	   ***   	very  ; really  ; real  ; rattling	adverb
tuer	   ***   	kill	verb
tuyau	   ***   	pipe  ; pipage  ; piping	object
type	   ***   	type	abstract
tâche	   ***   	project  ; undertaking  ; task  ; labor	abstract
téléphone mobile	   ***   	cellphone  ; cellular telephone  ; cellular phone  ; cell  ; mobile phone	device
téléphoner	   ***   	call  ; telephone  ; call up  ; phone  ; ring	verb
téléviseur	   ***   	television  ; tv set  ; television receiver  ; television set  ; tv  ; idiot box  ; boob tube  ; telly  ; goggle box	device
tôt	   ***   	early	adjective
tôt	   ***   	early  ; early on	adverb
un	   ***   	a  ; an	article
un	   ***   	another  ; some other	adjective-basic
un	   ***   	one  ; 1  ; i  ; ane	number
une fois	   ***   	once  ; one time  ; in one case	adverb
union	   ***   	union	society
unité	   ***   	unit  ; unit of measurement	physics
universitaire	   ***   	university	city
usage	   ***   	use  ; usage  ; utilization  ; utilisation  ; employment  ; exercise	abstract
usine	   ***   	factory  ; mill  ; manufacturing plant  ; manufactory	city
usuel	   ***   	usual	adjective
usure	   ***   	wear	abstract
utilisateur	   ***   	user	science
vacances	   ***   	holiday  ; vacation	business
vache	   ***   	cow  ; moo-cow	animal
vague	   ***   	wave  ; moving ridge	nature
vaincre	   ***   	beat  ; beat out  ; crush  ; shell  ; trounce  ; vanquish	verb
valeur	   ***   	value	business
valise	   ***   	suitcase  ; bag  ; traveling bag  ; travelling bag  ; grip	clothes
vapeur	   ***   	steam	physics
vendre	   ***   	sell	verb-basic
vendredi	   ***   	Friday  ; Fri	time
venir	   ***   	come  ; come up	verb-basic
vent	   ***   	wind  ; air current  ; current of air	weather
vente	   ***   	sale	business
verre	   ***   	glass	material
verre	   ***   	glass  ; drinking glass	container
vers	   ***   	to	preposition
vert	   ***   	green  ; greenish  ; light-green  ; dark-green	color
veston	   ***   	jacket	clothes
viande	   ***   	meat	food
victoire	   ***   	win	sports
vie	   ***   	life	family
vie	   ***   	life	nature
vieux	   ***   	old	adjective-people
village	   ***   	village  ; small town  ; settlement	city
ville	   ***   	town	city
vin	   ***   	wine  ; vino	drink
vingt	   ***   	twenty  ; 20  ; xx	number
violent	   ***   	rough  ; unsmooth	adjective
violent	   ***   	violent	adjective-people
violet	   ***   	violet  ; purple  ; purplish	color
visage	   ***   	face  ; human face	anatomy
visite	   ***   	visit	relations
visiter	   ***   	visit  ; see	verb
vite	   ***   	quickly  ; rapidly  ; speedily  ; chop-chop  ; apace	adverb
vitrine	   ***   	window	house
vivant	   ***   	alive  ; live	adjective-people
vivre	   ***   	be  ; live	verb
voile	   ***   	sail  ; canvas  ; canvass  ; sheet	object
voir	   ***   	see	verb
voire	   ***   	even	adverb
voisin	   ***   	neighbor  ; neighbour	family
voix	   ***   	voice  ; vocalization  ; vocalisation  ; vocalism  ; phonation  ; vox	communication
vol	   ***   	flight  ; flying	transport
voler	   ***   	fly  ; wing	verb-basic
voler	   ***   	steal	verb
volonté	   ***   	will	society
volonté	   ***   	will  ; volition	abstract
vouloir	   ***   	desire  ; want	verb
vous	   ***   	you	pronoun
voyage	   ***   	journey  ; journeying	transport
vrai	   ***   	real  ; existent	adjective-basic
vrai	   ***   	true	adjective
vraiment	   ***   	indeed  ; so	adverb
vraiment	   ***   	really  ; truly  ; genuinely	adverb
weekend	   ***   	weekend	time
États-Unis	   ***   	United States  ; United States of America  ; America  ; the States  ; US  ; U.S.  ; USA  ; U.S.A.	country
à	   ***   	on	preposition
à	   ***   	on	preposition
âge	   ***   	age	time
ça	   ***   	it	pronoun
échange	   ***   	substitution  ; exchange  ; commutation	mathematics
éclair	   ***   	lightning	weather
école	   ***   	school  ; schoolhouse	city
écologie	   ***   	ecology  ; bionomics  ; environmental science	environment
économe	   ***   	economic  ; economical	adjective
économie	   ***   	economy  ; economic system	business
économique	   ***   	economic	adjective
économiser	   ***   	save  ; preserve	verb
écouter	   ***   	listen  ; hear  ; take heed	verb-basic
écraser	   ***   	crush	verb
écraser	   ***   	crush  ; squash  ; squelch  ; mash  ; squeeze	verb
écrire	   ***   	write	verb-basic
écriture	   ***   	writing	communication
écrivain	   ***   	writer  ; author	profession
écrou	   ***   	nut	object
éducation	   ***   	education	education
égal	   ***   	equal	adjective
égal	   ***   	even  ; fifty-fifty	adjective
égaliser	   ***   	flush  ; level  ; even out  ; even	verb
église	   ***   	church  ; church building	city
élection	   ***   	election	society
électrique	   ***   	electric  ; electrical	adjective
élever	   ***   	raise  ; rear  ; bring up  ; nurture  ; parent	verb
élégant	   ***   	stylish  ; fashionable	adjective
élément chimique	   ***   	chemical element  ; element	material
éléphant	   ***   	elephant	animal
énergie	   ***   	energy  ; free energy	physics
épais	   ***   	thick	adjective
épingle	   ***   	pin	object
épouser	   ***   	marry  ; get married  ; wed  ; conjoin  ; hook up with  ; get hitched with  ; espouse	verb
épreuve	   ***   	experience	communication
équilibre	   ***   	balance	physics
équipe	   ***   	team  ; squad	business
établi	   ***   	set  ; laid	adjective
établissement	   ***   	institution  ; establishment	society
étage	   ***   	floor  ; level  ; storey  ; story	house
étagère	   ***   	shelf	furniture
état	   ***   	state	abstract
état	   ***   	state	society
étoile	   ***   	star	geography
étranger	   ***   	foreign  ; strange	adjective
étroit	   ***   	narrow	adjective
études	   ***   	education  ; instruction  ; teaching  ; pedagogy  ; didactics  ; educational activity	education
étudiant	   ***   	student  ; pupil  ; educatee	education
étudier	   ***   	study	verb
été	   ***   	summer  ; summertime	time
éveillé	   ***   	awake	adjective-people
évidence	   ***   	evidence	science
évier	   ***   	sink	furniture
éviter	   ***   	avoid	verb
évolution	   ***   	evolution  ; development	nature
événement	   ***   	event	science
île	   ***   	island	geography
